DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.92582,-48.0238,10.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99325,-48.10133,2.6
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.92517,-48.02015,12.8
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.92113,-48.02077,12.8
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.92048,-48.01714,12.8
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.8172,-47.71473,6.9
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81379,-47.71936,6.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81311,-47.71552,6.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81242,-47.71165,6.9
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.77327,-47.96272,18.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.77261,-47.95974,17.2
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.77261,-47.95909,21.6
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.76923,-47.96345,18.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.76857,-47.96049,17.2
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72589,-47.78861,8.0
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62339,-47.86856,52.1
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.6206,-47.8766,41.9
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61995,-47.87291,52.1
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.6193,-47.86921,52.1
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61585,-47.87351,3.1
2024/09/18 17:07:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61519,-47.8698,3.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72037,-47.78593,12.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72654,-47.78951,14.0
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72798,-47.79155,12.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81023,-47.71774,9.7
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.81159,-47.71813,5.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.91949,-48.01119,15.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.9201,-48.01824,15.1
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,104,0.0,1.0,-15.92285,-48.01592,16.3
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.92349,-48.02286,16.3
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.92776,-48.02379,4.0
2024/09/18 15:50:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99232,-48.10323,5.9
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99185,-48.10405,5.8
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99129,-48.10028,5.8
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98792,-48.10078,16.4
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.92361,-48.02747,14.0
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.92306,-48.02379,14.9
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.92252,-48.02011,14.9
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.91916,-48.02065,14.9
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.91807,-48.01327,14.5
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,99,0.0,1.0,-15.91526,-48.01751,7.2
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,96,0.0,1.0,-15.908,-48.0149,4.8
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81285,-47.71848,8.8
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81231,-47.71485,8.8
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.80897,-47.71539,9.3
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.80844,-47.71176,5.1
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,114,0.0,-999.0,-15.79554,-47.96472,6.1
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72385,-47.78101,7.5
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.72158,-47.78881,13.0
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62176,-47.87189,23.2
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61896,-47.87611,23.2
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61842,-47.87244,23.2
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61788,-47.86878,19.1
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61508,-47.873,20.7
2024/09/18 16:41:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61454,-47.86934,7.6
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98931,-48.09985,2.7
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,105,0.0,1.0,-15.92631,-48.02168,6.9
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.92382,-48.0239,8.2
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,103,0.0,1.0,-15.92282,-48.01923,8.2
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,102,0.0,1.0,-15.91935,-48.01793,6.9
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.81176,-47.71283,5.4
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.76903,-47.96412,5.3
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62331,-47.87539,9.6
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62234,-47.87076,14.8
2024/09/18 17:30:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.62137,-47.86615,14.8
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,96,0.0,1.0,-15.91464,-48.02668,28.8
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.90315,-47.38997,63.5
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.89789,-47.39746,32.3
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.89648,-47.38718,48.3
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.80172,-47.71669,8.8
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.76301,-47.97081,14.1
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.61968,-47.87535,13.6
2024/09/18 17:26:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.6101,-47.8769,22.5
2024/09/20 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92714,-47.60115,4.3
2024/09/20 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92282,-47.60087,5.6
2024/09/20 03:32:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92045,-47.59969,4.3
2024/09/20 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92308,-47.59982,4.2
2024/09/20 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92217,-47.60456,3.5
2024/09/20 03:57:00,NPP-375D,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.69287,-47.47152,1.3
2024/09/20 04:19:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.92064,-47.59925,4.1
2024/09/20 04:19:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.92006,-47.60286,4.1
2024/09/20 04:19:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.69301,-47.47119,1.1
2024/09/20 05:12:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.57062,-47.85627,2.1
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99458,-48.00289,12.8
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99392,-47.99784,5.1
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99138,-48.00845,15.6
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99072,-48.00343,15.6
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98619,-47.99892,13.9
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98553,-47.99393,13.9
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.80857,-47.63942,6.4
2024/09/20 16:30:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.62987,-47.56624,4.4
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99734,-48.00939,7.8
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99615,-48.00186,5.9
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99395,-48.00997,8.2
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98995,-48.00679,8.2
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98875,-47.99925,25.9
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98815,-47.99548,27.1
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.8081,-47.63884,13.3
2024/09/20 16:52:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.55462,-47.50432,8.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99691,-48.00575,33.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99653,-48.01031,28.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.9964,-48.00117,33.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99606,-48.00571,36.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99559,-48.00111,36.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99151,-48.01075,56.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99102,-48.00628,33.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99063,-48.01069,28.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99053,-48.00175,33.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.99017,-48.00624,36.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.99003,-47.99719,17.4
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98971,-48.00171,36.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98955,-47.9928,17.4
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98925,-47.99715,25.7
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98908,-47.98851,9.4
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.9888,-47.99275,25.7
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98836,-47.98845,9.9
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98464,-48.00229,11.2
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98415,-47.99778,10.3
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98368,-47.99339,10.3
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,117,0.0,1.0,-15.62976,-47.56617,14.8
2024/09/20 16:03:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,118,0.0,1.0,-15.62643,-47.56616,14.0
2024/09/20 17:09:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98797,-47.99782,43.2
2024/09/20 17:09:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.76802,-47.67634,28.0
2024/09/20 17:09:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.76744,-47.69173,54.1
2024/09/20 17:09:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.76496,-47.66942,41.1
2024/09/20 17:09:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.75484,-47.6782,44.7
2024/09/20 17:43:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98665,-48.00264,20.3
2024/09/20 17:43:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98509,-47.99583,14.7
2024/09/22 04:36:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.59906,-47.79561,1.0
2024/09/22 04:36:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.58936,-47.78995,2.5
2024/09/22 04:36:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.56893,-47.85715,1.0
2024/09/22 15:52:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.77548,-48.04032,3.8
2024/09/22 15:52:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5133,-47.89822,8.2
2024/09/22 15:52:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51266,-47.8917,10.1
2024/09/22 15:52:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51129,-47.89392,11.5
2024/09/22 18:16:33,GOES-16,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5179,-47.8832,62.0
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,88,0.0,-999.0,-15.85298,-47.99055,6.4
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.77611,-48.03832,4.8
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,101,0.0,1.0,-15.77596,-48.03639,2.7
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.69066,-48.2253,6.0
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51553,-47.89211,7.2
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51143,-47.89777,5.5
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50554,-47.88857,19.0
2024/09/22 16:16:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50146,-47.89455,19.0
2024/09/22 17:32:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51095,-47.89822,7.5
2024/09/22 17:32:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5099,-47.89321,7.5
2024/09/22 17:32:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50367,-47.89381,9.4
2024/09/22 17:32:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50265,-47.88895,7.4
2024/09/22 17:07:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51221,-47.89358,11.9
2024/09/22 17:07:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50883,-47.89788,11.9
2024/09/22 17:07:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50345,-47.89109,7.9
2024/09/21 04:02:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-16.02867,-47.99474,0.6
2024/09/21 04:02:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,97,0.0,1.0,-15.91084,-48.02033,3.5
2024/09/21 04:53:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,119,0.0,1.0,-15.57025,-47.85562,1.4
2024/09/21 13:06:00,TERRA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50467,-47.90728,16.2
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.53383,-48.19394,2.2
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51285,-47.90734,17.0
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51247,-47.90392,18.3
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50875,-47.91812,7.8
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50838,-47.91471,7.8
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.508,-47.91134,12.2
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50764,-47.90807,12.2
2024/09/21 16:09:00,NPP-375,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50728,-47.90485,12.9
2024/09/21 17:49:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50187,-47.90544,18.6
2024/09/21 17:49:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.6781,-47.85244,71.8
2024/09/21 17:49:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.50369,-47.91683,48.6
2024/09/21 17:49:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.58688,-47.79183,29.7
2024/09/21 17:49:00,AQUA_M-T,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.67993,-47.86387,31.0
2024/09/21 16:35:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5358,-48.19231,2.9
2024/09/21 16:35:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.53335,-48.19139,2.1
2024/09/21 16:35:00,NOAA-20,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.5045,-47.90884,24.2
2024/09/21 17:26:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-16.01585,-48.1298,2.4
2024/09/21 17:26:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.98763,-48.10037,6.1
2024/09/21 17:26:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.68468,-47.85019,7.5
2024/09/21 17:26:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,-999.0,-15.68448,-47.85232,5.0
2024/09/21 17:26:00,NOAA-21,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,120,0.0,1.0,-15.51277,-47.90558,4.7
